datetime,consommation_elec,temperature,vacances
2023-01-01 00:00:00+01:00,2522.0,11.1,True
2023-01-01 01:00:00+01:00,2505.0,10.8,True
2023-01-01 02:00:00+01:00,2514.0,10.6,True
2023-01-01 03:00:00+01:00,2229.0,10.6,True
2023-01-01 04:00:00+01:00,2049.0,10.5,True
2023-01-01 05:00:00+01:00,1977.0,10.3,True
2023-01-01 06:00:00+01:00,1956.0,10.6,True
2023-01-01 07:00:00+01:00,1985.0,9.7,True
2023-01-01 08:00:00+01:00,2066.0,10.2,True
2023-01-01 09:00:00+01:00,2033.0,10.4,True
2023-01-01 10:00:00+01:00,2172.0,10.5,True
2023-01-01 11:00:00+01:00,2283.0,10.6,True
2023-01-01 12:00:00+01:00,2415.0,10.9,True
2023-01-01 13:00:00+01:00,2443.0,9.9,True
2023-01-01 14:00:00+01:00,2385.0,10.0,True
2023-01-01 15:00:00+01:00,2325.0,10.1,True
2023-01-01 16:00:00+01:00,2227.0,9.9,True
2023-01-01 17:00:00+01:00,2246.0,9.5,True
2023-01-01 18:00:00+01:00,2464.0,8.6,True
2023-01-01 19:00:00+01:00,2563.0,8.6,True
2023-01-01 20:00:00+01:00,2549.0,8.3,True
2023-01-01 21:00:00+01:00,2399.0,8.6,True
2023-01-01 22:00:00+01:00,2409.0,8.5,True
2023-01-01 23:00:00+01:00,2555.0,8.3,True
2023-01-02 00:00:00+01:00,2633.0,8.0,True
2023-01-02 01:00:00+01:00,2317.0,7.8,True
2023-01-02 02:00:00+01:00,2434.0,7.9,True
2023-01-02 03:00:00+01:00,2235.0,8.0,True
2023-01-02 04:00:00+01:00,2120.0,7.9,True
2023-01-02 05:00:00+01:00,2197.0,7.8,True
2023-01-02 06:00:00+01:00,2443.0,7.6,True
2023-01-02 07:00:00+01:00,2671.0,7.4,True
2023-01-02 08:00:00+01:00,2839.0,7.0,True
2023-01-02 09:00:00+01:00,2960.0,7.1,True
2023-01-02 10:00:00+01:00,3015.0,7.4,True
2023-01-02 11:00:00+01:00,2938.0,8.0,True
2023-01-02 12:00:00+01:00,2937.0,8.7,True
2023-01-02 13:00:00+01:00,2768.0,9.5,True
2023-01-02 14:00:00+01:00,2719.0,9.8,True
2023-01-02 15:00:00+01:00,2647.0,9.8,True
2023-01-02 16:00:00+01:00,2645.0,9.6,True
2023-01-02 17:00:00+01:00,2665.0,8.1,True
2023-01-02 18:00:00+01:00,2993.0,6.9,True
2023-01-02 19:00:00+01:00,3163.0,6.7,True
2023-01-02 20:00:00+01:00,2998.0,6.4,True
2023-01-02 21:00:00+01:00,2772.0,6.2,True
2023-01-02 22:00:00+01:00,2778.0,6.0,True
2023-01-02 23:00:00+01:00,2880.0,5.8,True
2023-01-03 00:00:00+01:00,3012.0,5.8,False
2023-01-03 01:00:00+01:00,2697.0,6.0,False
2023-01-03 02:00:00+01:00,2815.0,6.1,False
2023-01-03 03:00:00+01:00,2612.0,6.4,False
2023-01-03 04:00:00+01:00,2508.0,6.2,False
2023-01-03 05:00:00+01:00,2568.0,6.0,False
2023-01-03 06:00:00+01:00,2800.0,6.9,False
2023-01-03 07:00:00+01:00,3095.0,8.3,False
2023-01-03 08:00:00+01:00,3242.0,8.7,False
2023-01-03 09:00:00+01:00,3357.0,8.8,False
2023-01-03 10:00:00+01:00,3282.0,9.4,False
2023-01-03 11:00:00+01:00,3264.0,10.0,False
2023-01-03 12:00:00+01:00,3306.0,10.5,False
2023-01-03 13:00:00+01:00,3236.0,10.7,False
2023-01-03 14:00:00+01:00,3217.0,10.8,False
2023-01-03 15:00:00+01:00,3208.0,10.0,False
2023-01-03 16:00:00+01:00,3140.0,10.2,False
2023-01-03 17:00:00+01:00,3162.0,10.3,False
2023-01-03 18:00:00+01:00,3337.0,10.2,False
2023-01-03 19:00:00+01:00,3420.0,10.5,False
2023-01-03 20:00:00+01:00,3193.0,10.5,False
2023-01-03 21:00:00+01:00,2909.0,10.7,False
2023-01-03 22:00:00+01:00,2863.0,10.8,False
2023-01-03 23:00:00+01:00,2881.0,11.1,False
2023-01-04 00:00:00+01:00,2970.0,11.5,False
2023-01-04 01:00:00+01:00,2618.0,11.5,False
2023-01-04 02:00:00+01:00,2727.0,11.5,False
2023-01-04 03:00:00+01:00,2480.0,11.7,False
2023-01-04 04:00:00+01:00,2374.0,11.8,False
2023-01-04 05:00:00+01:00,2423.0,12.1,False
2023-01-04 06:00:00+01:00,2661.0,12.2,False
2023-01-04 07:00:00+01:00,2920.0,11.8,False
2023-01-04 08:00:00+01:00,3117.0,12.2,False
2023-01-04 09:00:00+01:00,3056.0,12.2,False
2023-01-04 10:00:00+01:00,3159.0,12.2,False
2023-01-04 11:00:00+01:00,3153.0,12.5,False
2023-01-04 12:00:00+01:00,3250.0,12.9,False
2023-01-04 13:00:00+01:00,3113.0,12.1,False
2023-01-04 14:00:00+01:00,3068.0,12.1,False
2023-01-04 15:00:00+01:00,3038.0,12.3,False
2023-01-04 16:00:00+01:00,2974.0,12.3,False
2023-01-04 17:00:00+01:00,2968.0,12.2,False
2023-01-04 18:00:00+01:00,3146.0,12.0,False
2023-01-04 19:00:00+01:00,3251.0,12.0,False
2023-01-04 20:00:00+01:00,3043.0,12.1,False
2023-01-04 21:00:00+01:00,2778.0,12.2,False
2023-01-04 22:00:00+01:00,2722.0,12.2,False
2023-01-04 23:00:00+01:00,2788.0,12.1,False
2023-01-05 00:00:00+01:00,2869.0,11.9,False
2023-01-05 01:00:00+01:00,2549.0,11.9,False
2023-01-05 02:00:00+01:00,2652.0,11.9,False
2023-01-05 03:00:00+01:00,2413.0,11.9,False
2023-01-05 04:00:00+01:00,2320.0,11.8,False
2023-01-05 05:00:00+01:00,2351.0,11.9,False
2023-01-05 06:00:00+01:00,2573.0,11.8,False
2023-01-05 07:00:00+01:00,2888.0,11.6,False
2023-01-05 08:00:00+01:00,2978.0,11.4,False
2023-01-05 09:00:00+01:00,3106.0,11.1,False
2023-01-05 10:00:00+01:00,3072.0,11.2,False
2023-01-05 11:00:00+01:00,3085.0,11.3,False
2023-01-05 12:00:00+01:00,3130.0,11.9,False
2023-01-05 13:00:00+01:00,3014.0,12.8,False
2023-01-05 14:00:00+01:00,2945.0,12.5,False
2023-01-05 15:00:00+01:00,2904.0,11.9,False
2023-01-05 16:00:00+01:00,2811.0,11.8,False
2023-01-05 17:00:00+01:00,2856.0,11.6,False
2023-01-05 18:00:00+01:00,3108.0,11.2,False
2023-01-05 19:00:00+01:00,3213.0,10.9,False
2023-01-05 20:00:00+01:00,2997.0,10.8,False
2023-01-05 21:00:00+01:00,2698.0,10.7,False
2023-01-05 22:00:00+01:00,2655.0,10.7,False
2023-01-05 23:00:00+01:00,2781.0,10.7,False
2023-01-06 00:00:00+01:00,2931.0,10.7,False
2023-01-06 01:00:00+01:00,2559.0,11.2,False
2023-01-06 02:00:00+01:00,2676.0,11.3,False
2023-01-06 03:00:00+01:00,2475.0,11.4,False
2023-01-06 04:00:00+01:00,2351.0,11.4,False
2023-01-06 05:00:00+01:00,2391.0,11.5,False
2023-01-06 06:00:00+01:00,2598.0,10.8,False
2023-01-06 07:00:00+01:00,2914.0,10.5,False
2023-01-06 08:00:00+01:00,3133.0,11.2,False
2023-01-06 09:00:00+01:00,3098.0,11.3,False
2023-01-06 10:00:00+01:00,3062.0,10.6,False
2023-01-06 11:00:00+01:00,3101.0,11.7,False
2023-01-06 12:00:00+01:00,3102.0,12.5,False
2023-01-06 13:00:00+01:00,2982.0,13.3,False
2023-01-06 14:00:00+01:00,2943.0,13.6,False
2023-01-06 15:00:00+01:00,2814.0,13.2,False
2023-01-06 16:00:00+01:00,2806.0,12.7,False
2023-01-06 17:00:00+01:00,2822.0,11.8,False
2023-01-06 18:00:00+01:00,3034.0,12.0,False
2023-01-06 19:00:00+01:00,3073.0,11.6,False
2023-01-06 20:00:00+01:00,2930.0,11.5,False
2023-01-06 21:00:00+01:00,2640.0,11.3,False
2023-01-06 22:00:00+01:00,2731.0,11.4,False
2023-01-06 23:00:00+01:00,2732.0,11.4,False
2023-01-07 00:00:00+01:00,2848.0,11.4,False
2023-01-07 01:00:00+01:00,2504.0,11.0,False
2023-01-07 02:00:00+01:00,2600.0,10.9,False
2023-01-07 03:00:00+01:00,2361.0,10.8,False
2023-01-07 04:00:00+01:00,2211.0,11.0,False
2023-01-07 05:00:00+01:00,2200.0,10.9,False
2023-01-07 06:00:00+01:00,2302.0,10.5,False
2023-01-07 07:00:00+01:00,2364.0,10.4,False
2023-01-07 08:00:00+01:00,2536.0,9.8,False
2023-01-07 09:00:00+01:00,2606.0,10.0,False
2023-01-07 10:00:00+01:00,2707.0,10.2,False
2023-01-07 11:00:00+01:00,2706.0,10.6,False
2023-01-07 12:00:00+01:00,2771.0,11.2,False
2023-01-07 13:00:00+01:00,2677.0,10.7,False
2023-01-07 14:00:00+01:00,2565.0,10.6,False
2023-01-07 15:00:00+01:00,2515.0,10.1,False
2023-01-07 16:00:00+01:00,2475.0,9.6,False
2023-01-07 17:00:00+01:00,2474.0,8.6,False
2023-01-07 18:00:00+01:00,2789.0,7.9,False
2023-01-07 19:00:00+01:00,2935.0,7.5,False
2023-01-07 20:00:00+01:00,2821.0,7.4,False
2023-01-07 21:00:00+01:00,2602.0,7.3,False
2023-01-07 22:00:00+01:00,2657.0,7.3,False
2023-01-07 23:00:00+01:00,2756.0,7.3,False
2023-01-08 00:00:00+01:00,2916.0,7.4,False
2023-01-08 01:00:00+01:00,2596.0,7.3,False
2023-01-08 02:00:00+01:00,2695.0,7.3,False
2023-01-08 03:00:00+01:00,2466.0,7.3,False
2023-01-08 04:00:00+01:00,2308.0,7.8,False
2023-01-08 05:00:00+01:00,2300.0,8.3,False
2023-01-08 06:00:00+01:00,2339.0,7.9,False
2023-01-08 07:00:00+01:00,2391.0,7.2,False
2023-01-08 08:00:00+01:00,2524.0,7.5,False
2023-01-08 09:00:00+01:00,2577.0,7.9,False
2023-01-08 10:00:00+01:00,2710.0,8.0,False
2023-01-08 11:00:00+01:00,2767.0,8.7,False
2023-01-08 12:00:00+01:00,2844.0,9.1,False
2023-01-08 13:00:00+01:00,2697.0,9.1,False
2023-01-08 14:00:00+01:00,2563.0,9.1,False
2023-01-08 15:00:00+01:00,2571.0,8.7,False
2023-01-08 16:00:00+01:00,2538.0,6.4,False
2023-01-08 17:00:00+01:00,2521.0,6.3,False
2023-01-08 18:00:00+01:00,2797.0,5.3,False
2023-01-08 19:00:00+01:00,3036.0,5.5,False
2023-01-08 20:00:00+01:00,2955.0,5.1,False
2023-01-08 21:00:00+01:00,2773.0,5.6,False
2023-01-08 22:00:00+01:00,2841.0,5.9,False
2023-01-08 23:00:00+01:00,2844.0,5.9,False
2023-01-09 00:00:00+01:00,2952.0,6.2,False
2023-01-09 01:00:00+01:00,2749.0,5.9,False
2023-01-09 02:00:00+01:00,2888.0,5.6,False
2023-01-09 03:00:00+01:00,2664.0,5.7,False
2023-01-09 04:00:00+01:00,2584.0,5.5,False
2023-01-09 05:00:00+01:00,2701.0,5.5,False
2023-01-09 06:00:00+01:00,2962.0,5.1,False
2023-01-09 07:00:00+01:00,3327.0,5.6,False
2023-01-09 08:00:00+01:00,3551.0,5.3,False
2023-01-09 09:00:00+01:00,3627.0,5.2,False
2023-01-09 10:00:00+01:00,3541.0,5.5,False
2023-01-09 11:00:00+01:00,3549.0,6.7,False
2023-01-09 12:00:00+01:00,3414.0,7.8,False
2023-01-09 13:00:00+01:00,3270.0,8.3,False
2023-01-09 14:00:00+01:00,3245.0,8.6,False
2023-01-09 15:00:00+01:00,3192.0,8.4,False
2023-01-09 16:00:00+01:00,3219.0,8.0,False
2023-01-09 17:00:00+01:00,3254.0,7.0,False
2023-01-09 18:00:00+01:00,3555.0,5.6,False
2023-01-09 19:00:00+01:00,3679.0,4.9,False
2023-01-09 20:00:00+01:00,3472.0,4.7,False
2023-01-09 21:00:00+01:00,3264.0,4.9,False
2023-01-09 22:00:00+01:00,3166.0,5.3,False
2023-01-09 23:00:00+01:00,3168.0,5.8,False
2023-01-10 00:00:00+01:00,3288.0,6.1,False
2023-01-10 01:00:00+01:00,2931.0,6.1,False
2023-01-10 02:00:00+01:00,3057.0,6.1,False
2023-01-10 03:00:00+01:00,2841.0,6.0,False
2023-01-10 04:00:00+01:00,2724.0,6.6,False
2023-01-10 05:00:00+01:00,2775.0,7.7,False
2023-01-10 06:00:00+01:00,2963.0,8.3,False
2023-01-10 07:00:00+01:00,3246.0,9.6,False
2023-01-10 08:00:00+01:00,3468.0,11.5,False
2023-01-10 09:00:00+01:00,3458.0,11.7,False
2023-01-10 10:00:00+01:00,3404.0,11.9,False
2023-01-10 11:00:00+01:00,3419.0,12.1,False
2023-01-10 12:00:00+01:00,3429.0,12.3,False
2023-01-10 13:00:00+01:00,3214.0,12.9,False
2023-01-10 14:00:00+01:00,3196.0,12.9,False
2023-01-10 15:00:00+01:00,3090.0,12.9,False
2023-01-10 16:00:00+01:00,3081.0,12.8,False
2023-01-10 17:00:00+01:00,3113.0,12.6,False
2023-01-10 18:00:00+01:00,3308.0,12.5,False
2023-01-10 19:00:00+01:00,3393.0,12.3,False
2023-01-10 20:00:00+01:00,3250.0,12.2,False
2023-01-10 21:00:00+01:00,2909.0,12.3,False
2023-01-10 22:00:00+01:00,2911.0,12.3,False
2023-01-10 23:00:00+01:00,2913.0,11.2,False
2023-01-11 00:00:00+01:00,2986.0,10.2,False
2023-01-11 01:00:00+01:00,2624.0,10.7,False
2023-01-11 02:00:00+01:00,2705.0,10.2,False
2023-01-11 03:00:00+01:00,2548.0,9.7,False
2023-01-11 04:00:00+01:00,2443.0,9.0,False
2023-01-11 05:00:00+01:00,2546.0,8.2,False
2023-01-11 06:00:00+01:00,2798.0,7.0,False
2023-01-11 07:00:00+01:00,3105.0,7.7,False
2023-01-11 08:00:00+01:00,3335.0,6.8,False
2023-01-11 09:00:00+01:00,3398.0,6.3,False
2023-01-11 10:00:00+01:00,3344.0,6.8,False
2023-01-11 11:00:00+01:00,3239.0,8.2,False
2023-01-11 12:00:00+01:00,3188.0,9.4,False
2023-01-11 13:00:00+01:00,2964.0,10.0,False
2023-01-11 14:00:00+01:00,2951.0,10.0,False
2023-01-11 15:00:00+01:00,2929.0,9.6,False
2023-01-11 16:00:00+01:00,2930.0,9.3,False
2023-01-11 17:00:00+01:00,2974.0,8.8,False
2023-01-11 18:00:00+01:00,3260.0,9.0,False
2023-01-11 19:00:00+01:00,3410.0,8.7,False
2023-01-11 20:00:00+01:00,3214.0,9.3,False
2023-01-11 21:00:00+01:00,2909.0,8.8,False
2023-01-11 22:00:00+01:00,2941.0,9.4,False
2023-01-11 23:00:00+01:00,2967.0,9.6,False
2023-01-12 00:00:00+01:00,3050.0,9.9,False
2023-01-12 01:00:00+01:00,2735.0,10.0,False
2023-01-12 02:00:00+01:00,2822.0,9.9,False
2023-01-12 03:00:00+01:00,2614.0,10.1,False
2023-01-12 04:00:00+01:00,2491.0,10.2,False
2023-01-12 05:00:00+01:00,2555.0,10.2,False
2023-01-12 06:00:00+01:00,2812.0,10.3,False
2023-01-12 07:00:00+01:00,3101.0,10.4,False
2023-01-12 08:00:00+01:00,3300.0,10.6,False
2023-01-12 09:00:00+01:00,3312.0,10.5,False
2023-01-12 10:00:00+01:00,3307.0,10.6,False
2023-01-12 11:00:00+01:00,3289.0,10.9,False
2023-01-12 12:00:00+01:00,3298.0,11.1,False
2023-01-12 13:00:00+01:00,3171.0,11.4,False
2023-01-12 14:00:00+01:00,3147.0,11.7,False
2023-01-12 15:00:00+01:00,3124.0,11.5,False
2023-01-12 16:00:00+01:00,3103.0,11.2,False
2023-01-12 17:00:00+01:00,3147.0,11.1,False
2023-01-12 18:00:00+01:00,3285.0,10.9,False
2023-01-12 19:00:00+01:00,3406.0,11.0,False
2023-01-12 20:00:00+01:00,3204.0,11.1,False
2023-01-12 21:00:00+01:00,2888.0,11.2,False
2023-01-12 22:00:00+01:00,2883.0,11.2,False
2023-01-12 23:00:00+01:00,2882.0,10.7,False
2023-01-13 00:00:00+01:00,3009.0,8.9,False
2023-01-13 01:00:00+01:00,2659.0,7.3,False
2023-01-13 02:00:00+01:00,2797.0,6.7,False
2023-01-13 03:00:00+01:00,2607.0,6.4,False
2023-01-13 04:00:00+01:00,2521.0,6.7,False
2023-01-13 05:00:00+01:00,2607.0,8.4,False
2023-01-13 06:00:00+01:00,2869.0,8.4,False
2023-01-13 07:00:00+01:00,3225.0,6.9,False
2023-01-13 08:00:00+01:00,3397.0,6.5,False
2023-01-13 09:00:00+01:00,3471.0,6.2,False
2023-01-13 10:00:00+01:00,3404.0,6.2,False
2023-01-13 11:00:00+01:00,3326.0,7.7,False
2023-01-13 12:00:00+01:00,3179.0,9.3,False
2023-01-13 13:00:00+01:00,2998.0,10.1,False
2023-01-13 14:00:00+01:00,3022.0,10.5,False
2023-01-13 15:00:00+01:00,2966.0,10.1,False
2023-01-13 16:00:00+01:00,2978.0,9.6,False
2023-01-13 17:00:00+01:00,2993.0,8.9,False
2023-01-13 18:00:00+01:00,3212.0,8.7,False
2023-01-13 19:00:00+01:00,3281.0,9.0,False
2023-01-13 20:00:00+01:00,3096.0,9.7,False
2023-01-13 21:00:00+01:00,2845.0,9.6,False
2023-01-13 22:00:00+01:00,2865.0,9.0,False
2023-01-13 23:00:00+01:00,2892.0,8.5,False
2023-01-14 00:00:00+01:00,2958.0,8.6,False
2023-01-14 01:00:00+01:00,2605.0,8.9,False
2023-01-14 02:00:00+01:00,2703.0,9.2,False
2023-01-14 03:00:00+01:00,2428.0,9.2,False
2023-01-14 04:00:00+01:00,2278.0,9.3,False
2023-01-14 05:00:00+01:00,2265.0,9.9,False
2023-01-14 06:00:00+01:00,2360.0,11.0,False
2023-01-14 07:00:00+01:00,2455.0,11.6,False
2023-01-14 08:00:00+01:00,2577.0,11.9,False
2023-01-14 09:00:00+01:00,2654.0,11.7,False
2023-01-14 10:00:00+01:00,2760.0,11.8,False
2023-01-14 11:00:00+01:00,2794.0,11.8,False
2023-01-14 12:00:00+01:00,2886.0,11.9,False
2023-01-14 13:00:00+01:00,2775.0,12.1,False
2023-01-14 14:00:00+01:00,2649.0,12.0,False
2023-01-14 15:00:00+01:00,2582.0,12.2,False
2023-01-14 16:00:00+01:00,2550.0,12.4,False
2023-01-14 17:00:00+01:00,2554.0,12.5,False
2023-01-14 18:00:00+01:00,2795.0,10.3,False
2023-01-14 19:00:00+01:00,2948.0,9.1,False
2023-01-14 20:00:00+01:00,2827.0,8.4,False
2023-01-14 21:00:00+01:00,2646.0,7.7,False
2023-01-14 22:00:00+01:00,2690.0,7.4,False
2023-01-14 23:00:00+01:00,2806.0,7.0,False
2023-01-15 00:00:00+01:00,2963.0,6.4,False
2023-01-15 01:00:00+01:00,2654.0,5.7,False
2023-01-15 02:00:00+01:00,2759.0,5.8,False
2023-01-15 03:00:00+01:00,2542.0,5.6,False
2023-01-15 04:00:00+01:00,2404.0,5.2,False
2023-01-15 05:00:00+01:00,2419.0,4.5,False
2023-01-15 06:00:00+01:00,2513.0,4.3,False
2023-01-15 07:00:00+01:00,2604.0,3.8,False
2023-01-15 08:00:00+01:00,2757.0,3.5,False
2023-01-15 09:00:00+01:00,2812.0,3.2,False
2023-01-15 10:00:00+01:00,2908.0,4.2,False
2023-01-15 11:00:00+01:00,2979.0,5.9,False
2023-01-15 12:00:00+01:00,2973.0,7.1,False
2023-01-15 13:00:00+01:00,2844.0,8.0,False
2023-01-15 14:00:00+01:00,2674.0,8.0,False
2023-01-15 15:00:00+01:00,2630.0,7.7,False
2023-01-15 16:00:00+01:00,2593.0,7.5,False
2023-01-15 17:00:00+01:00,2680.0,7.1,False
2023-01-15 18:00:00+01:00,2995.0,6.9,False
2023-01-15 19:00:00+01:00,3172.0,7.2,False
2023-01-15 20:00:00+01:00,3058.0,7.4,False
2023-01-15 21:00:00+01:00,2850.0,7.3,False
2023-01-15 22:00:00+01:00,2901.0,6.6,False
2023-01-15 23:00:00+01:00,2939.0,9.0,False
2023-01-16 00:00:00+01:00,3065.0,6.4,False
2023-01-16 01:00:00+01:00,2754.0,6.7,False
2023-01-16 02:00:00+01:00,2901.0,6.4,False
2023-01-16 03:00:00+01:00,2739.0,5.4,False
2023-01-16 04:00:00+01:00,2675.0,5.4,False
2023-01-16 05:00:00+01:00,2742.0,5.5,False
2023-01-16 06:00:00+01:00,3073.0,5.5,False
2023-01-16 07:00:00+01:00,3445.0,4.9,False
2023-01-16 08:00:00+01:00,3624.0,4.8,False
2023-01-16 09:00:00+01:00,3762.0,4.6,False
2023-01-16 10:00:00+01:00,3705.0,4.8,False
2023-01-16 11:00:00+01:00,3641.0,5.3,False
2023-01-16 12:00:00+01:00,3608.0,6.1,False
2023-01-16 13:00:00+01:00,3398.0,6.6,False
2023-01-16 14:00:00+01:00,3353.0,7.0,False
2023-01-16 15:00:00+01:00,3287.0,6.8,False
2023-01-16 16:00:00+01:00,3290.0,6.2,False
2023-01-16 17:00:00+01:00,3354.0,5.3,False
2023-01-16 18:00:00+01:00,3645.0,4.4,False
2023-01-16 19:00:00+01:00,3852.0,3.9,False
2023-01-16 20:00:00+01:00,3623.0,2.7,False
2023-01-16 21:00:00+01:00,3398.0,2.0,False
2023-01-16 22:00:00+01:00,3338.0,1.7,False
2023-01-16 23:00:00+01:00,3390.0,1.8,False
2023-01-17 00:00:00+01:00,3498.0,1.8,False
2023-01-17 01:00:00+01:00,3144.0,2.2,False
2023-01-17 02:00:00+01:00,3273.0,2.4,False
2023-01-17 03:00:00+01:00,3072.0,3.1,False
2023-01-17 04:00:00+01:00,2993.0,2.6,False
2023-01-17 05:00:00+01:00,3068.0,2.8,False
2023-01-17 06:00:00+01:00,3325.0,3.6,False
2023-01-17 07:00:00+01:00,3743.0,2.5,False
2023-01-17 08:00:00+01:00,3927.0,2.4,False
2023-01-17 09:00:00+01:00,3960.0,2.0,False
2023-01-17 10:00:00+01:00,3982.0,2.3,False
2023-01-17 11:00:00+01:00,3852.0,2.2,False
2023-01-17 12:00:00+01:00,3893.0,2.3,False
2023-01-17 13:00:00+01:00,3688.0,3.4,False
2023-01-17 14:00:00+01:00,3622.0,3.4,False
2023-01-17 15:00:00+01:00,3596.0,3.8,False
2023-01-17 16:00:00+01:00,3519.0,3.4,False
2023-01-17 17:00:00+01:00,3611.0,3.5,False
2023-01-17 18:00:00+01:00,3884.0,2.1,False
2023-01-17 19:00:00+01:00,4118.0,1.5,False
2023-01-17 20:00:00+01:00,3903.0,1.1,False
2023-01-17 21:00:00+01:00,3628.0,1.1,False
2023-01-17 22:00:00+01:00,3554.0,0.9,False
2023-01-17 23:00:00+01:00,3604.0,0.1,False
2023-01-18 00:00:00+01:00,3677.0,0.1,False
2023-01-18 01:00:00+01:00,3429.0,0.0,False
2023-01-18 02:00:00+01:00,3545.0,-0.4,False
2023-01-18 03:00:00+01:00,3398.0,-0.4,False
2023-01-18 04:00:00+01:00,3310.0,-0.2,False
2023-01-18 05:00:00+01:00,3438.0,-0.4,False
2023-01-18 06:00:00+01:00,3705.0,-0.5,False
2023-01-18 07:00:00+01:00,4064.0,1.2,False
2023-01-18 08:00:00+01:00,4219.0,0.9,False
2023-01-18 09:00:00+01:00,4301.0,-0.2,False
2023-01-18 10:00:00+01:00,4292.0,1.0,False
2023-01-18 11:00:00+01:00,4199.0,2.6,False
2023-01-18 12:00:00+01:00,4174.0,4.6,False
2023-01-18 13:00:00+01:00,4012.0,5.6,False
2023-01-18 14:00:00+01:00,3960.0,5.6,False
2023-01-18 15:00:00+01:00,3865.0,4.8,False
2023-01-18 16:00:00+01:00,3853.0,5.1,False
2023-01-18 17:00:00+01:00,3869.0,4.3,False
2023-01-18 18:00:00+01:00,4072.0,3.2,False
2023-01-18 19:00:00+01:00,4256.0,1.5,False
2023-01-18 20:00:00+01:00,3961.0,0.9,False
2023-01-18 21:00:00+01:00,3772.0,0.5,False
2023-01-18 22:00:00+01:00,3647.0,0.5,False
2023-01-18 23:00:00+01:00,3701.0,0.4,False
2023-01-19 00:00:00+01:00,3814.0,0.5,False
2023-01-19 01:00:00+01:00,3502.0,0.8,False
2023-01-19 02:00:00+01:00,3622.0,0.6,False
2023-01-19 03:00:00+01:00,3437.0,0.7,False
2023-01-19 04:00:00+01:00,3352.0,1.1,False
2023-01-19 05:00:00+01:00,3442.0,0.8,False
2023-01-19 06:00:00+01:00,3708.0,1.0,False
2023-01-19 07:00:00+01:00,3968.0,1.0,False
2023-01-19 08:00:00+01:00,4197.0,1.1,False
2023-01-19 09:00:00+01:00,4229.0,1.4,False
2023-01-19 10:00:00+01:00,4215.0,2.3,False
2023-01-19 11:00:00+01:00,4225.0,3.3,False
2023-01-19 12:00:00+01:00,4286.0,4.3,False
2023-01-19 13:00:00+01:00,4115.0,5.2,False
2023-01-19 14:00:00+01:00,4034.0,5.8,False
2023-01-19 15:00:00+01:00,3909.0,5.9,False
2023-01-19 16:00:00+01:00,3698.0,5.6,False
2023-01-19 17:00:00+01:00,3774.0,3.9,False
2023-01-19 18:00:00+01:00,3845.0,2.1,False
2023-01-19 19:00:00+01:00,4273.0,1.4,False
2023-01-19 20:00:00+01:00,4002.0,0.9,False
2023-01-19 21:00:00+01:00,3745.0,0.6,False
2023-01-19 22:00:00+01:00,3725.0,0.4,False
2023-01-19 23:00:00+01:00,3824.0,0.3,False
2023-01-20 00:00:00+01:00,3962.0,0.3,False
2023-01-20 01:00:00+01:00,3714.0,0.5,False
2023-01-20 02:00:00+01:00,3850.0,0.5,False
2023-01-20 03:00:00+01:00,3671.0,0.6,False
2023-01-20 04:00:00+01:00,3594.0,0.6,False
2023-01-20 05:00:00+01:00,3660.0,0.5,False
2023-01-20 06:00:00+01:00,3950.0,0.4,False
2023-01-20 07:00:00+01:00,4335.0,0.7,False
2023-01-20 08:00:00+01:00,4505.0,0.9,False
2023-01-20 09:00:00+01:00,4489.0,0.8,False
2023-01-20 10:00:00+01:00,4459.0,2.3,False
2023-01-20 11:00:00+01:00,4387.0,3.8,False
2023-01-20 12:00:00+01:00,4333.0,4.9,False
2023-01-20 13:00:00+01:00,4064.0,5.7,False
2023-01-20 14:00:00+01:00,3891.0,6.3,False
2023-01-20 15:00:00+01:00,3703.0,6.5,False
2023-01-20 16:00:00+01:00,3553.0,6.3,False
2023-01-20 17:00:00+01:00,3547.0,4.6,False
2023-01-20 18:00:00+01:00,3871.0,2.8,False
2023-01-20 19:00:00+01:00,4075.0,2.7,False
2023-01-20 20:00:00+01:00,3962.0,2.5,False
2023-01-20 21:00:00+01:00,3705.0,2.2,False
2023-01-20 22:00:00+01:00,3695.0,2.2,False
2023-01-20 23:00:00+01:00,3776.0,2.1,False
2023-01-21 00:00:00+01:00,3903.0,2.1,False
2023-01-21 01:00:00+01:00,3576.0,1.2,False
2023-01-21 02:00:00+01:00,3713.0,1.1,False
2023-01-21 03:00:00+01:00,3517.0,0.9,False
2023-01-21 04:00:00+01:00,3333.0,0.8,False
2023-01-21 05:00:00+01:00,3340.0,0.7,False
2023-01-21 06:00:00+01:00,3479.0,0.5,False
2023-01-21 07:00:00+01:00,3596.0,0.5,False
2023-01-21 08:00:00+01:00,3752.0,0.4,False
2023-01-21 09:00:00+01:00,3860.0,0.3,False
2023-01-21 10:00:00+01:00,3851.0,1.6,False
2023-01-21 11:00:00+01:00,3665.0,3.7,False
2023-01-21 12:00:00+01:00,3542.0,5.5,False
2023-01-21 13:00:00+01:00,3359.0,6.2,False
2023-01-21 14:00:00+01:00,3128.0,6.2,False
2023-01-21 15:00:00+01:00,3060.0,6.0,False
2023-01-21 16:00:00+01:00,2933.0,5.4,False
2023-01-21 17:00:00+01:00,3006.0,3.6,False
2023-01-21 18:00:00+01:00,3355.0,1.2,False
